1	2	2	3	3	3	4	4	5	5	6	6	6	7	7	7	7	8	8	8	9	9	10	10	10	10	11	11	11	11	12	12	12	12	13	14	14	14	15	15	15	15	16	16	17	17	17	18	18	18	18	19	19	19	19	20	21	22	22	22	23	23	24	24	25	25	25	26	26	26	26	27	27	27	27	28	29	30	30	30	30	31	31	32	32	32	33	33	33	34	34	34	34	35	35	35	36	36	36	37	37	37	38	38	38	38	39	39	40	40	40	41	42	42	42	43	43	44	44	44	45	46	47	48	49	50	51	52	53	54	55	56	57	57	57	58	58	59	59	59	60	60	60	60	61	62	62	63	63	63	63	64	64	65	65	65	66	66	66	66	67	67	67	67	68	68	68	69	69	69	70	70	70	70	71	71	71	72	72	72	73	73	73	73	73	74	74	74	74	74	75	75	75	75	75	76	76	76	77	77	77	77	78	78	78	79	79	79	80	80	80	80	81	81	82	82	83	83	84	84	84	84	85	85	85	86	86	86	86	87	87	87	87	88	88	89	89	89	89	90	90	90	90	90	91	91	91	91	91	92	92	92	92	93	93	93	93	93	94	94	94	94	94	95	95	95	96	96	96	96	97	97	97	97	98	98	98	98	99	99	99	99	99	100	100	100	101	101	101	102	102	102	103	103	103	104	104	104	104	105	105	105	105	106	106	106	106	107	107	107	107	108	108	108	108	109	109	109	109	109	110	110	110	110	111	111	112	112	113	113	114	114	114	115	115	116	116	116	117	117	117	117	118	118	118	118	119	119	119	119	119	120	120	120	120	121	121	121	122	122	122	122	122	123	123	123	123	124	124	124	124	124	125	125	125	126	126	126	127	127	127	128	128	128	128	128	129	129	129	129	130	130	130	130	130	131	131	131	132	132	132	133	133	133	133	134	134	134	134	134	135	135	135	135	135	136	136	136	136	137	137	137	137	137	138	138	138	138	138	139	139	139	140	140	140	140	141	141	141	141	142	142	142	142	143	143	143	143	143	144	144	144	145	145	145	146	146	146	147	147	147	148	148	148	148	149	149	149	149	149	150	150	150	150	151	151	151	152	152	152	152	153	153	153	153	153	154	154	154	154	155	155	156	156	157	157	157	158	158	159	159	160	160	160	160	161	161	161	162	162	163	163	163	163	163	164	164	164	165	165	166	166	167	167	167	168	168	168	168	168	169	169	170	170	171	171	171	172	172	173	173	174	174	174	174	174	175	176	176	176	177	177	177	178	178	178	178	179	179	179	179	179	180	180	181	181	181	181	182	182	182	182	182	183	183	183	184	184	184	184	185	185	185	185	186	186	187	187	187	187	188	188	188	189	189	189	190	190	190	191	191	192	192	192	193	193	194	194	194	194	195	195	196	196	196	197	197	197	198	198	198	198	199	199	200	200	200	201	201	201	202	202	202	203	203	203	204	205	205	205	206	206	206	207	207	207	208	208	208	209	209	209	210	210	211	211	211	211	212	212	212	212	212	213	213	213	214	214	214	215	215	215	216	217	217	217	217	217	218	218	218	218	218	219	219	219	220	220	220	221	221	221	222	223	223	223	223	223	224	224	224	224	224	225	225	225	226	226	226	227	227	227	228	229	229	229	229	229	230	230	230	230	230	231	231	231	232	232	232	233	233	233	234	235	235	235	235	235	236	236	236	236	236	237	237	237	238	238	238	239	239	239	239	240	241	241	242	242	242	243	243	243	244	244	244	245	245	246	246	246	247	247	247	247	247	248	248	248	249	249	249	250	250	250	251	251	251	252	253	253	253	253	253	254	254	254	255	255	255	256	256	256	257	257	257	258	259	259	259	259	259	260	260	260	261	261	261	262	262	262	263	263	263	264	265	265	265	265	265	266	266	266	267	267	267	268	268	268	269	269	269	270	271	271	271	271	271	272	272	272	272	273	273	273	274	274	274	274	275	275	275	276	276	276	276	277	277	277	277	278	278	278	278	279	279	279	279	280	280	280	281	281	281	282	282	282	283	283	283	283	283	284	284	284	284	284	285	285	285	286	286	286	287	287	287	288	288	288	289	289	289	289	289	290	290	290	290	290	291	291	291	292	292	292	293	293	293	294	294	294	295	295	295	295	295	296	296	296	296	296	297	297	297	298	298	298	299	299	299	300	300	300	301	301	301	301	301	302	302	302	302	302	303	303	303	304	304	304	305	305	305	305	306	306	306	306	306	307	307	307	308	308	308	309	309	309	309	310	310	310	310	311	311	311	311	311	312	312	312	313	313	313	314	314	314	315	315	315	315	316	316	316	316	317	317	317	318	318	318	319	319	319	319	320	320	320	320	321	321	321	321	321	322	322	322	323	323	323	324	324	324	325	325	325	326	326	326	326	326	327	327	327	328	328	328	329	329	329	329	330	330	330	330	331	331	331	331	332	332	332	333	333	333	334	334	335	335	335	335	336	336	336	336	336	337	337	337	338	338	338	339	339	339	339	340	340	340	340	340	341	341	341	341	341	342	342	342	343	343	343	344	344	344	345	345	345	345	346	346	346	346	347	347	347	348	348	348	349	349	349	349	350	350	350	350	351	351	351	351	351	352	352	352	353	353	353	354	354	354	355	355	355	355	355	356	356	356	356	356	357	357	357	358	358	358	359	359	359	359	360	360	360	360	361	361	361	361	361	362	362	362	363	363	363	364	364	364	364	365	365	365	365	366	366	366	366	367	367	367	367	368	368	368	368	369	369	369	369	370	370	370	370	371	371	371	371	372	372	372	372	373	373	373	373	374	374	374	374	375	375	375	375	376	376	376	377	377	377	378	378	378	378	379	379	379	379	380	380	380	381	381	381	381	382	382	382	383	383	383	384	384	384	384	385	385	385	385	386	386	386	386	387	387	387	388	388	388	388	389	389	389	389	390	390	390	390	391	391	391	391	392	392	392	392	393	393	393	393	394	394	394	394	395	395	395	395	396	396	396	396	396	397	397	397	397	397	398	398	398	398	398	399	399	399	399	399	400	400	400	400	401	401	401	401	402	402	402	402	402	403	403	403	403	403	404	404	404	404	405	405	405	405	405	406	406	406	406	407	407	407	407	408	408	408	408	408	409	409	409	409	409	410	410	410	410	410	411	411	411	411	412	412	412	412	412	413	413	413	413	413	414	414	414	414	414	415	415	415	415	415	416	416	416	416	417	417	417	417	418	418	418	418	419	419	419	419	420	420	420	420	420	421	421	421	421	421	422	422	422	422	422	423	423	423	423	423	424	424	424	424	425	425	425	425	426	426	426	426	426	427	427	427	427	427	428	428	428	428	429	429	429	429	429	430	430	430	430	431	431	431	431	432	432	432	432	432	433	433	433	433	433	434	434	434	434	434	435	435	435	435	436	436	436	436	436	437	437	437	437	437	438	438	438	438	438	439	439	439	439	439	440	440	440	440	440	441	441	441	441	441	442	442	442	442	442	443	443	443	443	443	444	444	444	444	444	445	445	445	445	445	446	446	446	446	446	447	447	447	447	447	448	448	448	448	449	449	449	449	450	450	450	450	450	451	451	451	451	451	452	452	452	452	453	453	453	453	453	454	454	454	454	455	455	455	455	456	456	456	456	456	457	457	457	457	457	458	458	458	458	458	459	459	459	459	460	460	461	461	462	462	462	462	463	463	463	463	464	464	464	464	465	465	465	465	466	466	466	467	467	467	468	468	468	468	468	469	469	469	470	470	470	470	470	471	471	471	471	471	472	472	472	473	473	473	474	474	474	474	474	475	475	475	475	476	476	476	477	477	477	477	477	478	478	478	479	479	479	480	480	480	480	480	481	481	481	481	482	482	482	482	482	483	483	483	483	483	484	484	484	485	485	485	485	486	486	486	486	487	487	487	487	488	488	488	488	489	489	489	489	490	490	490	490	491	491	491	491	491	492	492	492	492	492	493	493	493	494	494	494	494	494	495	495	495	495	495	496	496	496	496	497	497	497	497	497	498	498	498	498	498	499	499	499	499	500	500	500	501	501	501	501	501	502	502	502	502	503	503	503	503	503	504	504	504	504	504	505	505	505	505	506	506	506	506	506	507	507	507	507	507	508	508	508	509	509	509	510	510	510	510	511	511	511	511	512	512	512	512	513	513	513	513	514	514	514	514	515	515	515	515	516	516	516	516	516	517	517	517	518	518	518	518	518	519	519	519	519	519	520	520	520	520	521	521	521	521	522	522	522	522	522	523	523	523	523	524	524	524	525	525	525	525	525	526	526	526	526	527	527	527	527	528	528	528	528	528	529	529	529	529	530	530	530	530	530	531	531	531	531	531	532	532	532	533	533	533	533	534	534	534	535	535	535	535	536	536	536	536	537	537	537	537	538	538	538	538	539	539	539	539	539	540	540	540	540	541	541	541	542	542	542	542	542	543	543	543	543	543	544	544	544	544	545	545	545	545	545	546	546	546	546	547	547	547	547	548	548	548	549	549	549	549	549	550	550	550	550	551	551	551	551	551	552	552	552	552	553	553	553	553	554	554	554	554	554	555	555	555	555	555
1	14	17	27	31	35	64	65	1	2	14	16	18	28	32	35	37	65	71	75	1	2	12	14	15	19	29	33	35	36	46	65	70	74	1	13	14	20	30	34	35	38	2	3	14	15	16	27	31	36	37	51	67	70	75	4	15	28	32	36	68	70	1	5	14	15	16	29	33	35	36	52	65	70	73	6	15	30	34	36	38	2	3	15	16	17	35	36	37	57	66	70	75	1	2	4	14	16	18	35	36	37	58	65	69	75	2	5	12	16	19	37	59	72	75	2	6	13	16	20	37	7	21	39	8	22	40	9	23	41	10	25	38	42	45	1	10	14	24	26	35	38	43	44	11	15	25	36	38	43	44	2	11	16	24	26	37	38	42	45	1	14	17	27	1	31	35	1	64	65	15	17	19	28	31	33	36	64	70	74	2	16	17	18	29	2	12	31	32	37	2	46	64	71	75	17	20	30	13	31	34	38	18	19	31	14	32	33	51	66	71	74	18	32	15	32	69	71	12	17	18	33	16	31	32	52	64	71	72	13	18	20	34	32	34	3	18	19	35	3	17	27	32	33	3	57	67	71	74	4	17	19	36	4	18	28	31	33	4	58	64	68	74	5	19	37	5	19	29	33	5	59	73	74	6	19	20	38	6	20	30	33	34	7	21	39	8	22	40	9	23	41	17	20	44	26	31	34	42	10	20	24	45	10	25	34	43	19	20	25	42	24	33	34	44	11	18	20	26	43	11	32	34	45	3	27	1	27	66	67	3	5	28	27	29	67	69	73	3	4	12	29	2	12	27	28	12	46	67	68	72	3	6	13	30	13	27	30	1	4	5	14	31	14	28	29	35	14	51	65	68	73	4	15	32	15	28	36	15	68	70	2	3	4	16	33	16	27	28	37	16	52	67	68	75	4	6	34	28	30	38	4	5	17	35	3	17	28	29	31	17	57	64	68	73	3	5	18	36	4	18	27	29	32	18	58	67	71	73	5	19	37	5	19	29	33	19	59	73	74	5	6	20	38	6	20	29	30	34	7	21	39	8	22	40	9	23	41	4	6	43	11	28	30	42	5	6	10	24	42	24	29	30	43	6	25	45	10	25	30	44	3	6	11	26	44	26	27	30	45	3	27	1	27	27	66	67	4	28	12	28	28	66	68	72	5	12	29	2	29	29	46	66	69	73	6	13	30	13	30	14	31	12	17	31	31	51	64	69	72	15	32	18	32	32	69	71	16	33	19	33	33	52	66	69	74	34	13	20	34	1	17	35	3	12	14	35	35	57	65	69	72	18	36	4	12	15	36	36	58	66	70	72	2	19	37	5	12	16	37	37	59	72	75	20	38	6	12	13	38	7	21	39	8	22	40	9	23	41	24	42	12	13	42	10	43	11	13	24	43	26	44	13	25	44	11	25	45	10	13	26	45	51	57	27	51	57	7	8	9	21	22	23	39	40	41	46	51	52	58	28	57	59	7	8	9	21	22	23	39	40	41	2	46	12	46	51	59	29	46	52	57	58	7	47	48	21	47	49	39	47	50	47	13	47	51	53	60	30	47	53	57	60	7	47	48	21	48	50	39	48	49	48	13	48	51	54	61	30	48	54	57	61	7	49	50	21	47	49	39	48	49	49	13	49	51	55	62	30	49	55	57	62	7	49	50	21	48	50	39	47	50	50	13	50	51	56	63	30	50	56	57	63	46	51	57	14	51	52	31	51	58	59	58	32	58	7	8	9	21	22	23	39	40	41	52	59	16	51	52	33	46	52	57	58	8	53	54	22	53	55	40	53	56	47	53	60	53	34	47	53	58	60	8	53	54	22	54	56	40	54	55	48	54	61	54	34	48	54	58	61	8	55	56	22	53	55	40	54	55	49	55	62	55	34	49	55	58	62	8	55	56	22	54	56	40	53	56	50	56	63	56	34	50	56	58	63	3	46	51	57	17	52	57	35	57	58	59	4	46	58	18	51	52	58	36	57	58	59	5	46	52	59	19	46	52	59	9	60	61	23	60	62	41	60	63	6	46	47	53	60	20	47	52	53	60	38	59	60	9	60	61	23	61	63	41	61	62	6	46	48	54	61	20	48	52	54	61	38	59	61	9	62	63	23	60	62	41	61	62	6	46	49	55	62	20	49	52	55	62	38	59	62	9	62	63	23	61	63	41	60	63	6	46	50	56	63	20	50	52	56	63	38	59	63	10	64	65	17	24	64	66	31	42	43	64	67	21	53	54	39	60	61	1	10	64	65	14	24	65	67	35	42	43	65	66	21	53	54	39	60	61	11	66	67	25	26	64	66	44	45	65	66	21	55	56	39	62	63	3	11	66	67	25	26	65	67	27	44	45	64	67	21	55	56	39	62	63	4	68	69	25	68	70	28	42	44	68	71	8	47	49	40	60	62	10	11	68	69	24	26	69	71	43	45	69	70	8	48	50	40	61	63	70	71	15	25	68	70	36	42	44	69	70	8	47	49	40	60	62	10	11	70	71	18	24	26	69	71	32	43	45	68	71	8	48	50	40	61	63	11	72	73	12	26	72	74	42	45	72	75	9	47	50	23	53	56	5	10	72	73	24	25	73	75	29	43	44	73	74	9	48	49	23	54	55	10	74	75	19	24	25	72	74	33	43	44	73	74	9	48	49	23	54	55	2	11	74	75	16	26	73	75	37	42	45	72	75	9	47	50	23	53	56	47	65	76	80	48	65	77	81	49	65	78	82	50	65	79	83	53	70	76	84	54	70	77	85	55	70	78	86	56	70	79	87	60	75	76	88	61	75	77	89	62	75	78	90	63	75	79	91	64	76	77	65	76	77	57	66	78	79	51	67	78	79	68	76	78	58	69	77	79	70	76	78	71	77	79	59	72	76	79	52	73	77	78	46	74	77	78	75	76	79	47	64	76	80	48	64	77	81	49	64	78	82	50	64	79	83	53	71	80	88	54	71	81	89	55	71	82	90	56	71	83	91	6	60	74	80	84	6	61	74	81	85	6	62	74	82	86	6	63	74	83	87	7	64	80	81	7	65	80	81	7	57	66	82	83	7	51	67	82	83	8	68	80	82	8	58	69	81	83	8	70	80	82	8	71	81	83	9	59	72	80	83	9	52	73	81	82	9	46	74	81	82	9	75	80	83	13	47	67	84	88	13	48	67	85	89	13	49	67	86	90	13	50	67	87	91	53	68	76	84	54	68	77	85	55	68	78	86	56	68	79	87	20	60	73	80	84	20	61	73	81	85	20	62	73	82	86	20	63	73	83	87	21	64	84	85	21	65	84	85	21	57	66	86	87	21	51	67	86	87	22	68	84	86	22	58	69	85	87	22	70	84	86	22	71	85	87	23	59	72	84	87	23	52	73	85	86	23	46	74	85	86	23	75	84	87	30	47	66	84	88	30	48	66	85	89	30	49	66	86	90	30	50	66	87	91	34	53	69	80	88	34	54	69	81	89	34	55	69	82	90	34	56	69	83	91	38	60	72	76	88	38	61	72	77	89	38	62	72	78	90	38	63	72	79	91	39	64	88	89	39	65	88	89	39	57	66	90	91	39	51	67	90	91	40	68	88	90	40	58	69	89	91	40	70	88	90	40	71	89	91	41	59	72	88	91	41	52	73	89	90	41	46	74	89	90	41	75	88	91	76	80	76	84	38	42	76	88	10	47	76	77	25	53	76	78	45	60	76	79	7	77	81	21	77	85	38	39	42	77	89	47	76	77	26	51	53	77	79	44	57	60	77	78	8	78	82	22	78	86	38	40	42	78	90	11	47	78	79	53	76	78	43	58	60	77	78	9	79	83	23	79	87	38	41	42	79	91	46	47	78	79	24	52	53	77	79	42	59	60	76	79	10	76	80	20	24	80	88	34	43	80	84	10	48	80	81	25	54	80	82	45	61	80	83	7	10	77	81	20	21	24	81	89	34	39	43	81	85	48	80	81	26	51	54	81	83	44	57	61	81	82	8	10	78	82	20	22	24	82	90	34	40	43	82	86	11	48	82	83	54	80	82	43	58	61	81	82	9	10	79	83	20	23	24	83	91	34	41	43	83	87	46	48	82	83	24	52	54	81	83	42	59	61	80	83	6	84	88	25	76	84	30	44	80	84	10	49	84	85	25	55	84	86	45	62	84	87	6	7	85	89	21	25	77	85	30	39	44	81	85	49	84	85	26	51	55	85	87	44	57	62	85	86	6	8	86	90	22	25	78	86	30	40	44	82	86	11	49	86	87	55	84	86	43	58	62	85	86	6	9	87	91	23	25	79	87	30	41	44	83	87	46	49	86	87	24	52	55	85	87	42	59	62	84	87	11	84	88	13	26	80	88	45	76	88	10	50	88	89	25	56	88	90	45	63	88	91	7	11	85	89	13	21	26	81	89	39	45	77	89	50	88	89	26	51	56	89	91	44	57	63	89	90	8	11	86	90	13	22	26	82	90	40	45	78	90	11	50	90	91	56	88	90	43	58	63	89	90	9	11	87	91	13	23	26	83	91	41	45	79	91	46	50	90	91	24	52	56	89	91	42	59	63	88	91
2	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	2	1	1	1	1	1	1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	2	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	2	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	2	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	2	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	2	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	2	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	2	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	2	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	2	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	2	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	2	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	2	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1
